dataset.num,variable,level,year,satt,lower90,upper90
0007,X4,C,NA,-36.66085071006154,-138.97058812852276,26.087825481176125
0007,X5,0,NA,-21.45030460147737,-48.84030444953271,4.549330098144367
0007,X5,1,NA,30.23702361766314,-6.963787291511835,68.76411766072368
0008,Overall,NA,3,30.884339581627756,11.45917910699174,49.92374737974157
0008,Overall,NA,4,27.535855561145496,-3.8657501853014935,56.92075199043581
0008,Overall,NA,NA,29.210097571386623,5.957354671038466,51.471328516083595
0008,X1,0,NA,27.54225526466402,-9.80510691288535,61.200737972651595
0008,X1,1,NA,30.541223350647183,4.217897562682538,54.4669603381292
0008,X2,A,NA,44.67871361250613,11.179046986311306,77.10736673071858
0008,X2,B,NA,14.838695278124476,-22.09722139905853,49.023107312025545
0008,X2,C,NA,35.395489875792094,-25.869670821440224,89.13666971128424
0008,X3,0,NA,28.11782783262279,-7.921954235803256,61.55745830213044
0008,X3,1,NA,33.87009152212286,4.393004869696533,60.36747722658329
0008,X4,A,NA,36.51801806195405,12.77040563551278,58.265325045997855
0008,X4,B,NA,-19.39181628586917,-74.28097111285516,13.563433967064782
0008,X4,C,NA,26.869691626665627,-51.80732952818833,119.18501681467794
0008,X5,0,NA,46.27454562344215,10.479164259781498,80.01117626983478
0008,X5,1,NA,16.338048522250233,-14.332929017082463,44.79461428505747
0009,Overall,NA,3,33.07924758552221,12.172979755352015,52.99958871337339
0009,Overall,NA,4,32.43819953744713,7.591729825863119,57.245954060952
0009,Overall,NA,NA,32.758723561484686,10.832093229548995,51.9926949496689
0009,X1,0,NA,41.32137817781506,13.335030634035109,67.3416798193649
0009,X1,1,NA,25.16852696347829,-2.434720819140061,56.985031728313366
0009,X2,A,NA,35.09365986159321,3.1664423908510173,66.53996427052003
0009,X2,B,NA,33.31680632243112,-1.5164747243160406,64.60390481118812
0009,X2,C,NA,26.77348318470877,-22.280926976812765,64.72250436297755
0009,X3,0,NA,13.596804262841973,-17.264956213499318,45.56989499221474
0009,X3,1,NA,48.69418065985954,20.63273276410159,75.70811092565238
0009,X4,A,NA,43.781955326320826,20.73991026100407,67.30745767245487
0009,X4,B,NA,-37.91328114500794,-87.9403834968081,3.4637868356268484
0009,X4,C,NA,44.49204092542547,-6.509809889154511,107.59637641442654
0009,X5,0,NA,24.665454940469715,-2.1546967775170316,48.91894270970338
0009,X5,1,NA,40.73367037922861,10.43092126738908,74.94556267460406
0010,Overall,NA,3,-4.4892657081210245,-26.43958764090676,20.52063972990264
0010,Overall,NA,4,-43.30198639401982,-68.09129837849675,-15.98451356477085
0010,Overall,NA,NA,-23.895626051070423,-44.82053436816942,0.7590943988430539
0010,X1,0,NA,-45.61883994048648,-80.14751959607386,-7.547627066179629
0010,X1,1,NA,-8.08748107088229,-32.06231167559888,19.974470601569152
0010,X2,A,NA,-25.55046847464024,-57.884738600973456,11.677030853835468
0010,X2,B,NA,-30.34605848983952,-70.01696014427888,16.523643060632878
0010,X2,C,NA,-12.025574208081991,-47.47873824074805,23.50832324841094
0010,X3,0,NA,-64.24683108452427,-96.31280918938135,-30.847933015258533
0010,X3,1,NA,6.454259145244947,-20.91799143684711,34.1858190083037
0010,X4,A,NA,-14.3586315354907,-38.17000505323099,14.195702932152614
0010,X4,B,NA,-71.9612200506997,-118.7747375144394,-17.059141356750303
0010,X4,C,NA,-71.09592595371157,-125.45067976724278,1.2097135190976758
0010,X5,0,NA,-32.4789611700682,-54.83491381529166,-6.237365420625757
0010,X5,1,NA,-14.62211935894564,-46.60960521920815,23.521573767985856
0011,Overall,NA,3,-26.952795940773413,-53.957791800969474,-1.2636453113561714
0011,Overall,NA,4,-27.138313989922267,-53.057036890169066,2.912500420279521
0011,Overall,NA,NA,-27.04555496534786,-49.93941228288768,-2.3244169832198125
0011,X1,0,NA,-25.623776666506416,-60.64977421211913,7.544134482058041
0011,X1,1,NA,-29.81360567804566,-65.47333016719901,7.978732147362194
0011,X2,A,NA,-45.358074371889984,-84.49102987460998,-6.532950327899016
0011,X2,B,NA,6.409833834140926,-33.61334930083845,44.73031725240824
0011,X2,C,NA,-49.98690167795965,-100.4480709837665,11.007396248326105
0011,X3,0,NA,-43.356360308038006,-78.61347712242485,-6.51256503562783
0011,X3,1,NA,-19.659855392013583,-49.76860107048272,16.13743881436357
0011,X4,A,NA,-18.868350714190996,-46.16372127408727,8.766225855322212
0011,X4,B,NA,-15.21942918089519,-80.13322674137093,55.16077910826348
0011,X4,C,NA,-130.93208943237687,-218.07515712948373,-49.903277417774575
0011,X5,0,NA,-46.816318236718246,-76.272754251142,-17.485394755773143
0011,X5,1,NA,-5.659041351756542,-38.166461907024846,35.29547226454179
0012,Overall,NA,3,-10.933719210034411,-35.68149904016438,8.623462244922177
0012,Overall,NA,4,-10.359763205010012,-37.00454487923248,16.198043723237653
0012,Overall,NA,NA,-10.64674120752224,-34.91926662716103,8.525404546097388
0012,X1,0,NA,-40.87831003166565,-79.04503828794608,-4.790071499336918
0012,X1,1,NA,14.146119479732192,-13.318434324405118,40.78361312160589
0012,X2,A,NA,7.358170589215433,-22.807965212298313,36.233991103289355
0012,X2,B,NA,-54.63305544034449,-97.27106121995996,-15.333105065763164
0012,X2,C,NA,14.45307715046644,-28.748156662462087,54.1403619659697
0012,X3,0,NA,-20.780052865722723,-49.89867787054713,5.324559946032068
0012,X3,1,NA,-2.5779067897915127,-33.9460647806171,28.95257958031865
0012,X4,A,NA,-4.168142207114272,-27.82073826003851,20.113311643756703
0012,X4,B,NA,-44.56641280757597,-107.1341012626348,13.28506346070958
0012,X4,C,NA,21.90405123612692,-56.5765824961876,117.76252650866866
0012,X5,0,NA,-24.55556483425633,-56.6951194176097,1.8752407605660368
0012,X5,1,NA,1.2223808630349993,-30.34956986332665,32.03467563343435
0013,Overall,NA,3,-11.799176543426768,-41.23498027559067,16.009798561704848
0013,Overall,NA,4,-36.659867304876315,-68.32628100638244,-2.9690778920201666
0013,Overall,NA,NA,-24.229521924151555,-52.20443154576093,4.173016174307264
0013,X1,0,NA,-39.6492813946453,-75.37554637654962,-2.5537599648577753
0013,X1,1,NA,-14.238902234887432,-52.952983249249314,26.244983110704737
0013,X2,A,NA,-6.646432083392654,-46.92560995774009,27.99797759558416
0013,X2,B,NA,3.090807387260071,-50.412572798835384,59.294007312990814
0013,X2,C,NA,-65.2162646542512,-114.12153839446556,-9.715817332784525
0013,X3,0,NA,-15.136492935374434,-53.37230689708576,14.35900349590078
0013,X3,1,NA,-20.827941694160955,-55.28564595459274,13.49680804426248
0013,X4,A,NA,-34.88575515199915,-66.44979814717695,-4.0878641649443495
0013,X4,B,NA,11.03428959188892,-67.91310827020337,75.71764080394662
0013,X4,C,NA,28.10504816741249,-32.298200805998206,99.58132852455458
0013,X5,0,NA,14.627086370564768,-18.97746926136223,43.79061040383291
0013,X5,1,NA,-41.00593324829632,-77.17369906418207,1.6407163865057868
0014,Overall,NA,3,-3.6581021068780046,-32.13411775949543,21.290891509830264
0014,Overall,NA,4,-8.273836379317572,-39.49800250644745,25.44642542521303
0014,Overall,NA,NA,-5.965969243097788,-33.813851593565275,19.996285695182547
0014,X1,0,NA,-18.53459784653629,-60.03741346439557,17.454591517455356
0014,X1,1,NA,7.0011127807350135,-30.717812602538817,40.99646510925772
0014,X2,A,NA,25.30418521597548,-11.312959396694282,63.56886356077278
0014,X2,B,NA,-45.37296940543871,-95.06697239633088,1.12574664259229
0014,X2,C,NA,-1.0377851214619227,-66.69681272400406,50.400171122717225
0014,X3,0,NA,-30.857832725089963,-65.00211916368127,7.042840058972544
0014,X3,1,NA,13.396926209621768,-26.56593790739997,51.530927617447624
0014,X4,A,NA,0.3559664813242023,-32.34756752406266,32.44619141227817
0014,X4,B,NA,11.721184793648971,-34.564848485443285,70.18276101586733
0014,X4,C,NA,-85.78966655412339,-219.1621777625128,30.62214547555152
0014,X5,0,NA,9.084406934082097,-27.29742165906929,45.34988185934119
0014,X5,1,NA,-32.126844758133984,-75.78028004573424,3.147120362122749
0015,Overall,NA,3,4.3445403058710355,-21.40511126397547,31.62740757479572
0015,Overall,NA,4,14.082356768223349,-16.643705219725803,43.80396791080169
0015,Overall,NA,NA,9.213448537047212,-17.090542699215796,36.49418659283401
0015,X1,0,NA,-29.477150084009395,-65.75819619492177,6.45377150548947
0015,X1,1,NA,39.49394297481143,0.186467955643991,74.89108030191946
0015,X2,A,NA,14.80312497294014,-24.1331882108814,54.49907478528286
0015,X2,B,NA,9.68155490844265,-36.70157168716731,56.0740297493013
0015,X2,C,NA,5.288617049853315,-48.11208572876874,55.415219374902854
0015,X3,0,NA,-3.459234790115346,-50.26394058145537,38.5948676923662
0015,X3,1,NA,20.007730077396985,-12.473753488174111,50.97051694107043
0015,X4,A,NA,-2.760622419656982,-34.128640543367894,26.320947126802917
0015,X4,B,NA,93.9748975759949,34.950030592127575,160.17530356901926
0015,X4,C,NA,-5.818005932192989,-76.72788156417064,68.11881863430716
0015,X5,0,NA,-46.062341515842775,-84.76899121516233,-8.19111679129243
0015,X5,1,NA,38.957998242098625,1.43807194193613,72.74015988595819
0016,Overall,NA,3,40.46083944971621,13.92436156504533,68.92452707703605
0016,Overall,NA,4,66.04785387535111,31.99154499390437,106.09255193608712
0016,Overall,NA,NA,53.25434666253369,26.040250979356117,83.3432133120265
0016,X1,0,NA,59.981310779963536,27.35062862843743,96.09420826646549
0016,X1,1,NA,49.03201636249739,9.50741745010329,102.73654106735344
0016,X2,A,NA,79.1422423926762,41.19076223980551,122.95932838232105
0016,X2,B,NA,23.452842464491397,-28.55156144616248,82.37945204842393
0016,X2,C,NA,51.21958209415291,6.203795773991914,92.4577501764807
0016,X3,0,NA,43.84357887215077,4.706421775003477,84.2753613260086
0016,X3,1,NA,56.780042890413455,21.131984009085315,96.65042815929225
0016,X4,A,NA,56.93217627437664,24.045645118471256,94.20195767464156
0016,X4,B,NA,72.85900074744563,21.064469313108177,131.16114514020532
0016,X4,C,NA,52.71406392623413,-17.48692083638882,164.15216539000463
0016,X5,0,NA,53.94860692676343,16.47169033108031,93.8324179515034
0016,X5,1,NA,52.77469520333946,15.404565604159489,96.8410283569742
0017,Overall,NA,3,27.02960402743915,3.0928064625016134,52.19128869062009
0017,Overall,NA,4,55.79000618897433,23.885428926097447,85.2324483186222
0017,Overall,NA,NA,41.40980510820677,15.415420749962877,66.16490863434792
0017,X1,0,NA,-11.659494494406914,-42.84248995561243,20.22728272031027
0017,X1,1,NA,84.03940974561638,49.73116464503411,120.32201181306928
0017,X2,A,NA,48.35937035389165,-0.495742065457776,103.2379647445404
0017,X2,B,NA,30.38037850433983,-16.33867162647978,68.98444948965434
0017,X2,C,NA,43.71467919611328,9.097381568410114,78.65640351518019
0017,X3,0,NA,36.02223912312118,0.42039927403703814,67.33890216475424
0017,X3,1,NA,44.384847545306286,7.133191533186448,79.6445031995825
0017,X4,A,NA,49.77213602041789,20.61022875920189,78.41045586074011
0017,X4,B,NA,5.588170898744636,-59.68407725202235,64.24023761498083
0017,X4,C,NA,32.8342957592792,-83.8727692034035,123.70020357698552
0017,X5,0,NA,43.6596455121514,5.200577317903836,77.90705016208906
0017,X5,1,NA,38.768350875316,5.741249298411645,74.06947629437143
0018,Overall,NA,3,31.588177277211003,8.199886198617172,54.08841216775467
0018,Overall,NA,4,20.572784949548662,-5.528198255283847,46.382809814523874
0018,Overall,NA,NA,26.08048111337979,4.726148336802879,46.75274227700011
0018,X1,0,NA,7.66430506770979,-20.289704655736145,39.27659029549032
0018,X1,1,NA,37.63591017458327,7.65303542936789,66.30685031192503
0018,X2,A,NA,54.36506266245385,14.9711123638713,90.95267807204776
0018,X2,B,NA,11.946419585184856,-18.585759059428995,48.7539124361233
0018,X2,C,NA,7.9038486947689535,-26.345251005760304,50.67935350046574
0018,X3,0,NA,1.9936834599187705,-26.017858559183697,35.46542835925692
0018,X3,1,NA,43.51742605414128,15.941511664758451,69.73209903574377
0018,X4,A,NA,21.449321879118713,-3.0010858838681713,44.97702299583211
0018,X4,B,NA,68.42585825598047,6.692259931934245,125.39553801558652
0018,X4,C,NA,6.860591551461141,-43.16212880220488,64.02601418115387
0018,X5,0,NA,27.809384416265317,1.5681178501265691,58.4847526383245
0018,X5,1,NA,24.775435723164293,-3.854439959727856,56.61733260978312
0019,Overall,NA,3,0.4050001244545456,-27.199570630571753,30.53361749596748
0019,Overall,NA,4,5.317270014081771,-27.770332301235477,36.9085323088341
0019,Overall,NA,NA,2.8611350692681583,-25.35186887312524,31.758936386752755
0019,X1,0,NA,24.063204182578687,-15.557074769806192,66.99448780469757
0019,X1,1,NA,-17.166899850420208,-49.35028564389269,11.253215578255393
0019,X2,A,NA,-39.339233370210536,-69.9049659096487,-8.947453813473544
0019,X2,B,NA,-3.284443259911398,-49.742878272442866,41.153726504628246
0019,X2,C,NA,60.10224272001423,11.01446573942259,116.03205509807763
0019,X3,0,NA,-21.48296959662912,-49.8847907384815,3.8299194374910286
0019,X3,1,NA,21.50087719695111,-19.78109626576822,65.47077372406025
0019,X4,A,NA,2.794674172681056,-30.87735220871057,34.55096919935868
0019,X4,B,NA,14.039338051764418,-38.928273316124816,120.05781723380834
0019,X4,C,NA,-43.75799716408284,-143.29146648447866,36.93558428094855
0019,X5,0,NA,18.977295301146796,-4.628106667320814,47.027592765780426
0019,X5,1,NA,-15.471535214012022,-56.50211108634454,24.10973463468452
0020,Overall,NA,3,-28.44825173292192,-49.56678413218314,-8.537822641574515
0020,Overall,NA,4,-23.332161620013466,-48.29748306225943,0.03221204074706207
0020,Overall,NA,NA,-25.89020667646767,-47.012384645853295,-7.581412142133161
0020,X1,0,NA,-45.846280046767845,-77.05226065849712,-16.871256159183815
0020,X1,1,NA,-6.108395094540782,-34.13910203762636,20.054126475716437
0020,X2,A,NA,-40.7211492880046,-74.9102135177245,-8.607041382974828
0020,X2,B,NA,12.635817785697526,-23.04851848462016,47.174901857943624
0020,X2,C,NA,-65.35611691795478,-99.02093711859422,-28.673960101398336
0020,X3,0,NA,-28.111786993975898,-66.30838285054622,-0.28543404795642857
0020,X3,1,NA,-24.808617836465316,-49.53858022143791,1.1733437958102044
0020,X4,A,NA,-28.414104091168895,-51.88432543412969,-6.917325186505586
0020,X4,B,NA,-36.855613532524046,-98.15574987589628,31.789462123163158
0020,X4,C,NA,14.32787963062205,-37.27358122817894,70.26859647775942
0020,X5,0,NA,-34.64154290459214,-61.089930283210755,-6.562676922741247
0020,X5,1,NA,-14.014278686369837,-43.514698808868346,19.109589278676182
0021,Overall,NA,3,16.570622534263322,-42.83488414407577,59.242245353517625
0021,Overall,NA,4,30.4389914719402,-24.975359777158673,76.37710768215345
0021,Overall,NA,NA,23.504807003101742,-32.4362156420343,63.13715078417047
0021,X1,0,NA,36.9087749839953,-54.668548670754944,99.17417374052776
0021,X1,1,NA,7.960124340225264,-29.95478263806801,43.48960219277825
0021,X2,A,NA,74.45120783740089,11.08265557336628,130.50293722037293
0021,X2,B,NA,39.642127217926486,-16.269956563450606,81.32145376725742
0021,X2,C,NA,-66.3074951582995,-181.11339933642589,-14.560772472785828
0021,X3,0,NA,82.9686167084914,27.51623345802855,136.349653151127
0021,X3,1,NA,-32.82567042666895,-116.3865280642147,11.681606056313656
0021,X4,A,NA,7.233956196231247,-59.009482506467904,50.89337480028732
0021,X4,B,NA,85.56590032036863,-17.12800896838783,149.3778084287457
0021,X4,C,NA,97.15489902438227,-77.93243287294928,176.05160731360564
0021,X5,0,NA,52.780420380832226,3.7096744449774945,99.59575650889752
0021,X5,1,NA,-25.65504739305561,-139.47349914972096,25.92667599847387
0022,Overall,NA,3,-57.12412513218803,-95.69320464647494,-23.942712064589983
0022,Overall,NA,4,-5.529191029597484,-38.862540495736155,31.922485967633985
0022,Overall,NA,NA,-31.32665808089274,-64.61912071626313,0.28050644730326013
0022,X1,0,NA,-16.726439454028338,-67.51379477941114,29.88082560196404
0022,X1,1,NA,-55.44247533905221,-95.97219915703192,-20.329391552935604
0022,X2,A,NA,40.12816913038717,-6.667456955535357,91.67193310579287
0022,X2,B,NA,-78.712362973957,-125.5512956255884,-17.04901234669697
0022,X2,C,NA,-33.447262955663874,-101.12339891222636,26.03852059158191
0022,X3,0,NA,-9.680838329444583,-54.27561280852218,36.12285611217293
0022,X3,1,NA,-48.71955592600065,-90.11877082766104,-4.649389319700546
0022,X4,A,NA,-31.00052804887568,-74.65647606957573,11.437276363225422
0022,X4,B,NA,-31.820786127476453,-80.98596071424578,52.96805474396251
0022,X4,C,NA,-20.091436363323,-128.75123956643154,78.4597090531933
0022,X5,0,NA,-42.076606318436006,-108.1705969316809,24.8017001269354
0022,X5,1,NA,-26.835204405996365,-66.33957243936001,6.6575413382389215
0023,Overall,NA,3,-30.531112382894932,-58.49747973111665,-6.258562157899206
0023,Overall,NA,4,7.252233814592785,-19.996844784237865,36.78279903174493
0023,Overall,NA,NA,-11.63943928415108,-35.533021587300404,12.29632705402438
0023,X1,0,NA,-15.412643771454754,-56.05484807849222,27.468021758164163
0023,X1,1,NA,-9.200497527642938,-38.12898208480784,20.393808025903233
0023,X2,A,NA,-19.985482247876547,-49.73079361649595,11.645752868290614
0023,X2,B,NA,-10.496571631989925,-49.75634465709243,22.934381902717433
0023,X2,C,NA,-5.387994367863314,-55.0959109755468,53.20227695050104
0023,X3,0,NA,3.868896232450652,-26.688299174004655,38.22366240338728
0023,X3,1,NA,-28.868538109360628,-66.01198567675463,8.362472114906453
0023,X4,A,NA,-16.888557714163397,-44.35509626286209,12.306818351200498
0023,X4,B,NA,20.37400497242996,-35.541405641214496,78.78491130545837
0023,X4,C,NA,-13.399890037798457,-107.5216238612824,87.59164921516813
0023,X5,0,NA,22.325003921331415,-9.88337794015711,53.16902021172938
0023,X5,1,NA,-47.46625849498443,-83.05003179833984,-12.22766289540104
0024,Overall,NA,3,-6.974914628265452,-29.04856566851463,17.42855787968086
0024,Overall,NA,4,5.494680913413788,-23.156102027970775,30.894747358015053
0024,Overall,NA,NA,-0.7401168574258463,-23.349835116192615,22.465594144456627
0024,X1,0,NA,6.049916626776536,-25.80136199697523,39.8248465143613
0024,X1,1,NA,-7.947703007647448,-39.70750862822159,20.39875375326035
0024,X2,A,NA,13.910868599068522,-14.702466936634965,46.02764162007932
0024,X2,B,NA,-13.218014218120146,-57.212052805683655,31.46667425234573
0024,X2,C,NA,-7.712924471852119,-48.2882381184557,31.35133356593485
0024,X3,0,NA,-18.601913150259605,-51.30045461130017,14.083428859472896
0024,X3,1,NA,10.99525104976243,-19.2617718979432,39.579554969659995
0024,X4,A,NA,-7.804330402827617,-32.53804669753404,18.23614444936669
0024,X4,B,NA,24.96638085541676,-32.88450808392493,64.66103312059765
0024,X4,C,NA,61.3653213386082,6.811438864934672,110.83641241202936
0024,X5,0,NA,-2.4561167491582125,-31.93212991646605,25.6447272746286
0024,X5,1,NA,6.226867368237123,-23.687256411691024,38.599210476108226
0025,Overall,NA,3,33.62054569681919,0.0463959805727967,60.75423819595904
0025,Overall,NA,4,18.067743927330696,-14.586928630857372,51.961440544292785
0025,Overall,NA,NA,25.844144812074944,-3.0418784807827137,52.5089860365535
0025,X1,0,NA,31.413595098556783,-14.146291829789009,74.41634999185416
0025,X1,1,NA,17.681843257190167,-6.670998776516264,44.512314826991826
0025,X2,A,NA,64.42001644690481,11.906253969528478,123.80358485644206
0025,X2,B,NA,20.411579378103283,-8.967789683757836,54.15004217535586
0025,X2,C,NA,-23.613554857959315,-62.4245528540155,5.639881550334536
0025,X3,0,NA,29.98202427700494,-3.775742068956845,60.59091501848128
0025,X3,1,NA,23.24694737441357,-22.069085661338093,63.895876054196435
0025,X4,A,NA,17.321433498566023,-15.2945882488117,47.66097678870635
0025,X4,B,NA,0.2075555274613237,-54.25630411893524,64.66028116443115
0025,X4,C,NA,106.94919286010892,30.55057186129773,167.11395176210775
0025,X5,0,NA,66.27699876794577,18.856164151728606,109.95912055415327
0025,X5,1,NA,-3.2532263904396075,-31.89283660921844,21.626024529743155
0026,Overall,NA,3,41.73974715820744,24.87292578749024,60.80332793012726
0026,Overall,NA,4,24.008865627399075,2.593570268635851,49.535369268887166
0026,Overall,NA,NA,32.87430639280325,16.51922767529544,53.78701809259159
