dataset.num,variable,level,year,satt,lower90,upper90
0004,X5,1,NA,-6.596963242643994,-68.83711662175399,61.62241100323942
0005,Overall,NA,3,-41.87405694941884,-76.99856145898733,-8.503547213722598
0005,Overall,NA,4,-50.27611206790948,-96.8980334119178,-10.221957814905366
0005,Overall,NA,NA,-45.9137800718928,-83.01773748242707,-14.61698243093008
0005,X1,0,NA,-43.185935951388274,-86.28217249855996,6.18185385034225
0005,X1,1,NA,-44.60532486009379,-96.18586403589784,6.9290810694822795
0005,X2,A,NA,-63.11604937376632,-121.4259490266647,-10.848297363844054
0005,X2,B,NA,-44.86858116427828,-107.45396395547397,7.620916903943652
0005,X2,C,NA,4.007372758581596,-47.77132160320533,58.35028606264964
0005,X3,0,NA,-64.90368367400356,-126.5610675277436,-6.0077665431870315
0005,X3,1,NA,-31.947211042852132,-80.11851938217728,12.152576119262704
0005,X4,A,NA,-65.33083347735567,-108.84832830285468,-26.753586937348015
0005,X4,B,NA,-27.70287158681043,-114.33016136887224,68.34113253282591
0005,X4,C,NA,-54.16297697188105,-173.5254259951226,71.69576088820145
0005,X5,0,NA,-59.034502684179415,-109.47875266393842,-11.28903960631996
0005,X5,1,NA,-31.79468252656125,-81.18211450796785,21.823158399628255
0006,Overall,NA,3,-7.984589847372888,-37.38793530653086,21.24611020872971
0006,Overall,NA,4,17.127918267015616,-18.47824243427378,57.91789431204731
0006,Overall,NA,NA,3.8370626799094794,-22.905199090046228,33.50911608269968
0006,X1,0,NA,31.63538761412974,-9.045437582727828,71.09682917866554
0006,X1,1,NA,-14.978834775144492,-55.607861476708806,27.80184930957943
0006,X2,A,NA,11.478652763321918,-32.18927923501506,54.80686706135897
0006,X2,B,NA,21.304158020634983,-20.772683359858277,62.72109618198702
0006,X2,C,NA,-10.019131422383282,-79.55120447276875,60.9599632681049
0006,X3,0,NA,10.157036776264931,-25.892921632054836,56.46524485489114
0006,X3,1,NA,-1.80498124004356,-41.22284990786274,36.16640272928425
0006,X4,A,NA,0.9539125685990372,-28.106330879121675,37.79444428450968
0006,X4,B,NA,-5.051210646685661,-78.44958124029921,63.64780954704332
0006,X4,C,NA,94.70827806721286,-30.299379198133607,268.0036575456925
0006,X5,0,NA,9.305359852640663,-22.11295529684677,46.4231749909456
0006,X5,1,NA,20.556207647194014,-21.874407842153403,66.24351235422505
0007,Overall,NA,3,20.959036481557348,-7.66141116501074,48.937258967187226
0007,Overall,NA,4,61.805846929441145,24.01505140480984,101.92171489672327
0007,Overall,NA,NA,40.133173552510016,10.4282140236122,70.250528618495
0007,X1,0,NA,46.05626784779281,2.5972344311379914,88.47934355469478
0007,X1,1,NA,43.327358735645475,0.49058237440692665,83.6378322126479
0007,X2,A,NA,50.14980628562381,7.594015275662969,92.73683726377696
0007,X2,B,NA,49.33179241942628,-6.1871001272058095,95.8527998864918
0007,X2,C,NA,33.77021514543645,-31.19196312438233,98.76058541892768
0007,X3,0,NA,43.460903398743255,1.1990801703620375,79.51006582118949
0007,X3,1,NA,49.55304864604642,6.8557855658308,91.50314020622832
0007,X4,A,NA,38.16734520965736,5.939382897605796,70.69663913824657
0007,X4,B,NA,59.045814387005976,-21.431656843221106,132.46239609256324
0007,X4,C,NA,63.63764569497903,-94.86067741587796,179.74261338706935
0007,X5,0,NA,37.675841634541655,5.804925153333514,72.08083580497245
0007,X5,1,NA,51.66080841652439,-4.371676827938032,93.17442816630869
0008,Overall,NA,3,28.872537661738647,1.7873535469988795,55.660651456747054
0008,Overall,NA,4,29.893904703653103,-14.32236817097194,71.15051704242045
0008,Overall,NA,NA,29.30694101914753,-3.4390190417936637,58.82893740377766
0008,X1,0,NA,38.77309507322616,-7.925333049074823,85.71427079960095
0008,X1,1,NA,9.270641849276217,-28.107707957773464,48.665100392468695
0008,X2,A,NA,37.14098848447793,-5.602576342458548,81.09350245177548
0008,X2,B,NA,21.696573876828097,-27.382722377549868,71.42820462252453
0008,X2,C,NA,48.52679446863863,-32.24269321029638,119.81729508247
0008,X3,0,NA,31.74233432369965,-9.4651206176068,80.4556189157964
0008,X3,1,NA,37.46229458173474,-7.721013985650288,81.71787445775642
0008,X4,A,NA,29.806284334983214,-4.820507291779705,64.49482789813601
0008,X4,B,NA,33.983069169474106,-49.48520890252561,110.99894412463225
0008,X4,C,NA,117.57833055724676,-135.76047204511002,383.3039025385375
0008,X5,0,NA,38.027077113305495,0.2697166829868536,74.7322858607022
0008,X5,1,NA,29.032625650685816,-22.762134620538077,80.21935104947895
0009,Overall,NA,3,60.33830085681779,30.561878812702773,86.87554672810452
0009,Overall,NA,4,65.86806918295986,25.07655071094571,103.25181094406209
0009,Overall,NA,NA,63.09143551176891,32.65427864158808,91.99340759277928
0009,X1,0,NA,84.58080937597742,49.193190327945175,118.37842963977738
0009,X1,1,NA,42.801338080749304,-4.139206195776978,86.90890457850021
0009,X2,A,NA,64.86806462105073,20.566463262324845,105.3517553949848
0009,X2,B,NA,50.84637588849432,-2.6857677168409,104.29129140772392
0009,X2,C,NA,80.212604571079,31.244173159772515,132.1815745189071
0009,X3,0,NA,39.94581616419475,-0.22637283650777815,80.08666426237617
0009,X3,1,NA,81.24039392330815,37.21525849235499,124.00391612324404
0009,X4,A,NA,69.48814864212517,37.11415813109619,99.34272874691612
0009,X4,B,NA,12.59697813214251,-70.33374155280804,77.25783470863547
0009,X4,C,NA,88.61389934126305,-19.882907767770035,216.40780680831892
0009,X5,0,NA,38.5797912050171,-4.13489789144748,74.29512493315883
0009,X5,1,NA,73.23868621189814,28.68650056624817,113.0898319286548
0010,Overall,NA,3,8.194103476745738,-25.248559518282192,38.95208023214712
0010,Overall,NA,4,-40.862136431808835,-78.53951685100796,-2.79305955429841
0010,Overall,NA,NA,-14.987014466589072,-47.12229118471397,14.07395338342168
0010,X1,0,NA,-39.70341234266323,-92.3674141056384,9.628592140363253
0010,X1,1,NA,4.606785152828024,-31.840371836582797,41.46216952539408
0010,X2,A,NA,-23.52240528296977,-62.19328400753001,16.9295633843429
0010,X2,B,NA,1.4637076813174872,-58.6989590339739,67.99085999804761
0010,X2,C,NA,-20.16889484958313,-84.46550372884558,30.958580226825447
0010,X3,0,NA,-33.32162604887952,-74.13258598332266,11.198603534424675
0010,X3,1,NA,-1.3510541979379695,-48.17906444571826,37.01333814394844
0010,X4,A,NA,-8.043183453522317,-43.750326887023306,26.505560238890084
0010,X4,B,NA,-44.43001763719661,-114.27858662017437,36.98297622046856
0010,X4,C,NA,13.179308299351304,-102.33816545598332,179.36572050786552
0010,X5,0,NA,-12.278971317862442,-46.69126835494851,25.681511545201353
0010,X5,1,NA,-8.384692778204283,-63.381949071093906,45.810376587644846
0011,Overall,NA,3,-19.352204304144152,-45.30362294450758,8.674426774501214
0011,Overall,NA,4,-18.69399593533001,-55.107271598627605,19.49908436714521
0011,Overall,NA,NA,-18.93362497332123,-45.14139743155787,10.391556683548814
0011,X1,0,NA,-7.225919007857954,-53.246873920172426,30.75806644381268
0011,X1,1,NA,-27.93988266720794,-59.73724944509867,11.147109108532092
0011,X2,A,NA,-21.720466688332863,-64.97849092556697,18.0636098469192
0011,X2,B,NA,-4.31661546733875,-54.724170020083186,50.89479972235157
0011,X2,C,NA,-17.65887662128324,-67.57453688642565,41.86265223528984
0011,X3,0,NA,-48.790018060574994,-103.5090872058992,2.580932101251463
0011,X3,1,NA,8.898711472208504,-24.421123280180765,41.824405020086246
0011,X4,A,NA,-13.66789229697622,-44.18193920631536,20.290174043873712
0011,X4,B,NA,-2.497189113702291,-108.26446930099507,95.16036720069336
0011,X4,C,NA,-33.41386926240841,-153.2669834563917,102.70494659279431
0011,X5,0,NA,-40.43929697414086,-84.92275486774886,-0.7963144573346455
0011,X5,1,NA,6.349364824902409,-30.681612114266663,45.46251443636959
0012,Overall,NA,3,7.2793130578705245,-17.850435591568214,36.02736841158418
0012,Overall,NA,4,14.017432420233716,-16.668009149633917,47.73023200164617
0012,Overall,NA,NA,10.441993522638256,-15.198242368367367,36.14048626097728
0012,X1,0,NA,-16.465997253628984,-53.93160232905289,24.11282766187476
0012,X1,1,NA,44.54668245920726,9.278942900449366,77.67266843133172
0012,X2,A,NA,32.3585137385337,-2.6938608700766764,67.11358531701042
0012,X2,B,NA,-15.783695241809312,-61.3017035796208,28.220863188149025
0012,X2,C,NA,14.515184400409794,-36.91966286235322,70.7565882558699
0012,X3,0,NA,9.157591426810995,-26.975321452177695,50.81735781620229
0012,X3,1,NA,20.55051100914426,-12.442538599560912,56.2369270206298
0012,X4,A,NA,15.805313205221694,-12.320490174414964,45.107699091880065
0012,X4,B,NA,-22.16254380841144,-105.1853811526783,54.49762636934902
0012,X4,C,NA,93.13280583532496,-28.791427914342563,237.5459638463997
0012,X5,0,NA,7.559478816416515,-27.012593948490036,41.73637255165761
0012,X5,1,NA,28.046559707574545,-5.946797094189044,65.91505933252239
0013,Overall,NA,3,-21.33862553506532,-53.42125011855579,10.565332275969595
0013,Overall,NA,4,-44.25667342393308,-87.49488836425736,0.7980718381897987
0013,Overall,NA,NA,-32.32464672494308,-66.82153834223178,3.216048031528345
0013,X1,0,NA,-40.2259956652872,-91.15993828216182,12.937349278073867
0013,X1,1,NA,-31.47774901272402,-81.53925699858411,10.672262402681511
0013,X2,A,NA,11.737506424500168,-38.24994667174286,61.90462737923433
0013,X2,B,NA,-37.38757591342113,-99.5108202762085,29.184049563256263
0013,X2,C,NA,-102.45511890627722,-169.68742109867688,-32.4035521907862
0013,X3,0,NA,-12.204096655429396,-53.03194907731491,34.911430364105264
0013,X3,1,NA,-36.73359964529698,-83.24962755610322,11.11616306016667
0013,X4,A,NA,-35.96348256715481,-76.76473516889146,4.014792688896435
0013,X4,B,NA,-49.272747459599145,-151.0874174898228,41.70190256959475
0013,X4,C,NA,41.10302686824957,-66.5435922773122,149.39260488478297
0013,X5,0,NA,15.545358362710942,-28.97905282155628,60.98649154312868
0013,X5,1,NA,-51.61864514422979,-102.11966481650188,-1.1082103892260875
0014,Overall,NA,3,33.85536138522565,1.5994276572227335,69.66866752096566
0014,Overall,NA,4,34.899126287337026,-14.101880443816512,83.89795808187885
0014,Overall,NA,NA,34.250405754567794,-1.8149922534204563,72.6482719742408
0014,X1,0,NA,25.678145048261968,-29.184979275642405,79.94531622852084
0014,X1,1,NA,26.295537262358152,-22.430545084312996,69.6398816091642
0014,X2,A,NA,39.936104634729986,-8.88053611947035,88.16076376624298
0014,X2,B,NA,52.94528792190255,-17.885387110552315,114.86231664649782
0014,X2,C,NA,48.05252420474272,-72.19696051702988,177.29339346605482
0014,X3,0,NA,22.16739919957479,-29.812323686359942,71.34420280773364
0014,X3,1,NA,45.74989992751125,-5.681130395956416,97.40379154831336
0014,X4,A,NA,33.729033664582346,-9.639109903314989,79.67402663139472
0014,X4,B,NA,35.313747289720425,-42.50670859553259,110.7200002040388
0014,X4,C,NA,-193.6050621851116,-498.255563667435,12.312474910998162
0014,X5,0,NA,19.08414295644508,-26.81163668760948,65.2228242414849
0014,X5,1,NA,83.21373060522052,21.77428539715652,152.10944428560157
0015,Overall,NA,3,-0.7757585322137857,-28.7570565045581,25.330483879708225
0015,Overall,NA,4,15.024120303266272,-27.823034830288975,57.93919691474369
0015,Overall,NA,NA,6.529916566288875,-23.69413753500971,36.63809575141533
0015,X1,0,NA,-28.6479438272803,-77.30869709958498,21.997190938784684
0015,X1,1,NA,19.68679657114029,-22.84232967344964,61.38586801527427
0015,X2,A,NA,23.678205274484185,-17.321239934580618,62.816530484321575
0015,X2,B,NA,-20.93990004659662,-87.7736409038034,40.71153452699082
0015,X2,C,NA,-7.657232085069722,-67.51791847140447,62.732978566471814
0015,X3,0,NA,-10.478967663143976,-66.4952865031526,50.41749735302231
0015,X3,1,NA,21.130757389509483,-22.697559053237157,58.03238843185012
0015,X4,A,NA,-11.36546096125295,-45.990050895644025,21.99137465813989
0015,X4,B,NA,100.2779500933932,19.4369158476498,194.10273041796137
0015,X4,C,NA,39.02324275521454,-58.81827607371699,121.465093332987
0015,X5,0,NA,-24.7921488368666,-72.31005233945744,17.195578537533777
0015,X5,1,NA,23.043477730162294,-22.5263502507178,69.50347006684069
0016,Overall,NA,3,23.496994109223635,-13.841154473058332,62.83067438402922
0016,Overall,NA,4,52.229243321872104,-2.808204354077475,109.59809595678756
0016,Overall,NA,NA,37.21767626251017,-2.2071110866258437,80.70545489375982
0016,X1,0,NA,46.545398099737895,-5.662843463779993,103.14125606508183
0016,X1,1,NA,50.89190178674289,0.00713502848761038,107.44596298645446
0016,X2,A,NA,54.19512193314608,1.0988344567211783,121.2597266626312
0016,X2,B,NA,-1.316187056909257,-84.03181730213599,69.16277075688774
0016,X2,C,NA,70.37272879415582,1.3340736523954604,154.026868043192
0016,X3,0,NA,23.352094731989155,-35.351741863977026,83.84843150962625
0016,X3,1,NA,59.53098930420833,8.479815839093078,108.01956197417856
0016,X4,A,NA,38.171894974445934,-2.904829147256663,83.26611890670745
0016,X4,B,NA,21.7877319594445,-103.3745726436476,179.19708573501612
0016,X4,C,NA,11.94267544852778,-69.29499173039405,104.51877821657568
0016,X5,0,NA,13.108640724896077,-47.71545273741856,77.49973981219722
0016,X5,1,NA,59.44093774676537,8.447993953163248,115.10841323561678
0017,Overall,NA,3,7.267784570651202,-23.90972882763787,33.19995320601368
0017,Overall,NA,4,40.93937390478209,-2.8206549560152467,78.94027788189831
0017,Overall,NA,NA,23.30059936607347,-9.9536772179489,49.4081200115831
0017,X1,0,NA,-8.7982463167653009,-58.538167679094805,29.41350638114625
0017,X1,1,NA,47.98787973468541,3.2851320023025607,92.08903486156451
0017,X2,A,NA,15.65372271502696,-38.36352416976473,63.86957237031333
0017,X2,B,NA,25.51905423306232,-28.184228973878614,73.23662712755853
0017,X2,C,NA,28.214122830901147,-36.44169500204811,102.70495974542672
0017,X3,0,NA,23.40115376151425,-19.154094719103625,61.13747267460006
0017,X3,1,NA,19.728960823625243,-26.64687366459725,63.37023780498778
0017,X4,A,NA,38.06644431990344,1.2508658720555133,67.32379503261363
0017,X4,B,NA,-30.96675448174466,-121.96995359864556,47.389275968800845
0017,X4,C,NA,-16.79884751997804,-116.92865035725065,86.52376988627542
0017,X5,0,NA,1.418914377860801,-46.12895519714662,37.57175490152234
0017,X5,1,NA,35.29290695067249,-14.689644816734472,86.22120178041557
0018,Overall,NA,3,29.56058535418896,0.4626824081156329,60.07784569466891
0018,Overall,NA,4,5.723170140453362,-29.990329309455127,46.61159249809907
0018,Overall,NA,NA,18.17549716182981,-9.622977785357255,48.789506318180976
0018,X1,0,NA,7.357113022386216,-31.50318676729244,48.456702890577574
0018,X1,1,NA,16.803207373390876,-22.87456229651093,54.407563533971214
0018,X2,A,NA,23.363663628298127,-28.8911594481917,78.88417096214147
0018,X2,B,NA,3.9640720803889735,-40.43903118254095,52.53501878990037
0018,X2,C,NA,-27.911324041743455,-96.38371655612409,36.326994975479735
0018,X3,0,NA,6.1281199312099375,-36.74191438071404,50.487456817328074
0018,X3,1,NA,21.510279851686334,-17.467934984080777,60.89961096036488
0018,X4,A,NA,20.06299399689823,-11.189301571772752,47.85695005948453
0018,X4,B,NA,8.005736518858328,-99.79218335390512,108.97807804406868
0018,X4,C,NA,-30.897988553460436,-168.80601903057828,128.91195819038302
0018,X5,0,NA,25.24048131045464,-13.129238052508684,61.84585021158383
0018,X5,1,NA,14.064001889091742,-23.939316937184984,52.39127252983571
0019,Overall,NA,3,-7.217865155353536,-38.849551056454914,25.879487567156247
0019,Overall,NA,4,-19.409170133772363,-67.41495918550127,28.64305001551932
0019,Overall,NA,NA,-13.267498577498884,-48.78496905422016,21.184219122785883
0019,X1,0,NA,-13.636979976773716,-66.75899258056776,36.02639891961232
0019,X1,1,NA,-10.619315242625705,-54.22810405019076,39.126234893927794
0019,X2,A,NA,-74.08859800224644,-145.10266401248788,-15.193933099889165
0019,X2,B,NA,-7.449645484839664,-73.0099707933915,50.035806982257526
0019,X2,C,NA,44.59616655576872,-2.464663642090983,94.9079014835642
0019,X3,0,NA,-40.06822288263163,-89.03559374874797,6.6086920975747745
0019,X3,1,NA,7.854948297788951,-35.4156680175636,55.83671699117253
0019,X4,A,NA,-12.91068052440437,-44.79955653086584,22.874805885003575
0019,X4,B,NA,-15.939857393029342,-96.6837441728141,63.60611287917801
0019,X4,C,NA,-120.1535782076217,-293.00067095851665,2.585833550141274
0019,X5,0,NA,-16.657651364272226,-69.52859599096688,30.666526111782886
0019,X5,1,NA,-14.883829314006562,-57.1710449416917,32.65195961013355
0020,Overall,NA,3,-10.700306080103644,-38.38823174048499,14.803423354878618
0020,Overall,NA,4,-3.937216112266583,-43.50918158425121,32.388157630946644
0020,Overall,NA,NA,-7.437752810103063,-37.18075822946753,20.33039798265479
0020,X1,0,NA,-25.06650708201687,-68.27195434733765,8.064824860928027
0020,X1,1,NA,16.84078264397624,-23.41765830342179,56.156572369434414
0020,X2,A,NA,-41.42148607620999,-89.4183057203882,3.6436783230942495
0020,X2,B,NA,16.03749414594847,-38.43360228091504,64.17666304917634
0020,X2,C,NA,15.780852922314864,-31.661627183130435,71.438442613822
0020,X3,0,NA,-2.753484883287854,-46.433245398233126,39.2659751589579
0020,X3,1,NA,-14.882621914011564,-54.294854738461495,18.063414654665543
0020,X4,A,NA,-5.72835150796152,-36.89871545979637,25.51785611220891
0020,X4,B,NA,-37.88084536579356,-119.053964459701,45.523310589881504
0020,X4,C,NA,7.391443282133025,-81.3936612917242,113.41536171198932
0020,X5,0,NA,-9.41380404631741,-46.161938849785145,25.971658316380086
0020,X5,1,NA,9.224646158206497,-40.50190451248336,53.99355200211146
0021,Overall,NA,3,37.448031141682634,-10.07201250938246,82.90660861771586
0021,Overall,NA,4,61.18839179706356,-17.023112461780727,134.60204637780376
0021,Overall,NA,NA,48.97255414481998,-8.401669080964083,98.60174409202932
0021,X1,0,NA,36.356046091774544,-34.3069438085719,91.0682767500644
0021,X1,1,NA,54.60156898211818,-22.9738428086892,135.52531274476726
0021,X2,A,NA,95.35381323274964,-5.8894973365110275,190.58314766325836
0021,X2,B,NA,83.48130019959069,0.6764111190051096,173.9864019526471
0021,X2,C,NA,-16.92484478383136,-105.51924957667444,49.39501709096977
0021,X3,0,NA,51.60674441215883,-0.4064658455319971,106.16331568267763
0021,X3,1,NA,42.61849911572182,-54.53893889573146,115.31610582205391
0021,X4,A,NA,44.972956338923666,-20.529697135127464,101.83149231981436
0021,X4,B,NA,50.72903522034153,-86.11438956386749,165.3950421605644
0021,X4,C,NA,232.70828912252333,71.33403812571157,431.9780233883369
0021,X5,0,NA,45.57427424292348,1.7013878309721235,88.36347016945106
0021,X5,1,NA,27.07246229911908,-107.4515360649182,131.59311125689192
0022,Overall,NA,3,-40.6575234959335,-77.55330231529398,-6.845779461509039
0022,Overall,NA,4,10.931052179583958,-32.72735196366877,62.42219467962976
0022,Overall,NA,NA,-16.115490836618903,-50.59452417828554,20.22521077982448
0022,X1,0,NA,-9.764141677674388,-65.29524182547019,47.38699343255787
0022,X1,1,NA,-23.79169927308169,-72.41909122050674,25.2740725977699
0022,X2,A,NA,-19.05711563606718,-77.15134701305888,39.99402674728434
0022,X2,B,NA,-3.3820372834597947,-58.460635112030296,52.395216892521624
0022,X2,C,NA,-5.547395288481482,-87.90046780454689,71.41081369366056
0022,X3,0,NA,-37.89933201761005,-96.29112239016176,20.214877741296135
0022,X3,1,NA,-20.467835720127425,-68.47607321068014,25.86580820786061
0022,X4,A,NA,0.9391419297284074,-41.23643515872049,45.773020640023795
0022,X4,B,NA,-105.55278115928412,-260.7813259892724,23.080765443179416
0022,X4,C,NA,-98.03159742593988,-367.4772377414135,153.9160155433858
0022,X5,0,NA,-52.1420878742702,-112.46721855445185,15.520907578016375
0022,X5,1,NA,6.718607759531665,-43.972871893470064,57.65513206347945
0023,Overall,NA,3,-13.70682708987539,-42.96783968110318,17.40798448874579
0023,Overall,NA,4,36.75466319480438,-5.587643848871394,78.74595688170204
0023,Overall,NA,NA,10.147515968768118,-21.660980478461568,42.19038156585816
0023,X1,0,NA,2.4662280702327166,-55.88009794000878,60.594580917953294
0023,X1,1,NA,6.9468907309295105,-29.76033333085805,47.03977655645542
0023,X2,A,NA,3.030863013009025,-31.3705346939311,48.15084553638531
0023,X2,B,NA,-0.8627623629948289,-49.32238362137299,49.52862637061622
0023,X2,C,NA,37.377707068210555,-37.47870013549465,109.78884429762972
0023,X3,0,NA,15.145235701631576,-22.14685028995092,51.18363070179035
0023,X3,1,NA,-5.1719434942245925,-63.49115414628271,43.81680636210707
0023,X4,A,NA,7.877896000198518,-28.95637997425211,44.96223070552213
0023,X4,B,NA,39.08068698580519,-41.04385513556656,129.7235900748999
0023,X4,C,NA,17.620838189082576,-120.47834171357992,130.82797721589287
0023,X5,0,NA,33.81583640800136,-10.52403625969771,74.85284549192843
0023,X5,1,NA,-17.61470054583026,-63.47442414553313,31.226524052043104
0024,Overall,NA,3,14.703173120335975,-10.841011785724533,42.03413828396069
0024,Overall,NA,4,33.46627894525568,-0.1022549983010066,65.95853141241814
0024,Overall,NA,NA,23.42093817037994,-3.462439844344445,48.16104414289581
0024,X1,0,NA,50.46360629833595,10.321592441463636,91.63063850274258
0024,X1,1,NA,9.34321441001822,-27.02161964103785,45.09660586196259
0024,X2,A,NA,20.25129424117847,-19.065503870343107,59.80575091795676
0024,X2,B,NA,23.520183894693275,-28.925314877984743,77.05429968600487
0024,X2,C,NA,50.77195430112073,-16.050333080378707,111.00497003876684
0024,X3,0,NA,10.11886177599314,-27.5982692112213,49.15582569495635
0024,X3,1,NA,28.242577553158185,-8.337303161520978,66.16067980118362
0024,X4,A,NA,15.302863132829088,-15.130472844585404,43.75152268766013
0024,X4,B,NA,101.46267997082572,19.296316516299157,173.4837010470998
0024,X4,C,NA,135.94721123503268,-30.12559953334028,316.7912806101288
0024,X5,0,NA,5.284067557799688,-28.11514687397803,37.78099147403301
0024,X5,1,NA,49.02599823320628,7.063415521682046,90.76114593601368
0025,Overall,NA,3,25.394334624263536,-12.192243221256213,64.47719756384603
0025,Overall,NA,4,1.022518043618561,-56.81645176807237,65.30294062197795
0025,Overall,NA,NA,13.737143311308728,-29.325903374287556,60.388880135703374
0025,X1,0,NA,-1.2263554334694504,-66.93708038211773,57.8616948795522
0025,X1,1,NA,7.911493725735511,-39.18839023811065,54.55399420033463
0025,X2,A,NA,33.1043737264859,-34.60737854795575,108.7697116523386
0025,X2,B,NA,39.730959566461195,-12.396425379386557,104.87396215765632
0025,X2,C,NA,-38.15328453967339,-132.20919756720613,44.63947608433232
0025,X3,0,NA,25.76926327567554,-30.084805480109452,87.97248175189046
0025,X3,1,NA,15.913224634209314,-50.233837743212945,83.00451020134429
0025,X4,A,NA,20.440621473560725,-24.245251781275655,71.70063861823317
0025,X4,B,NA,-40.722596733673015,-133.7714579305279,70.64990240785755
0025,X4,C,NA,146.03770443826107,25.55862089097849,351.95944743352993
0025,X5,0,NA,41.05888398320389,-21.77118185950154,104.76467940321211
0025,X5,1,NA,21.482961281574887,-38.32437559682349,90.53802966444243
0026,Overall,NA,3,33.069644034437545,7.013516818933489,56.455810543454064
0026,Overall,NA,4,12.68990473185761,-23.97574591449939,46.54327593641884
0026,Overall,NA,NA,23.39639597380767,-3.388811058719142,48.895105081828376
0026,X1,0,NA,-8.432981813967274,-48.09095590055895,30.005916079510968
