dataset.num,variable,level,year,satt,lower90,upper90
0007,X3,1,NA,53.36351248541485,35.61718182052974,70.45468958624657
0007,X4,A,NA,49.99266935623325,33.878535056974215,65.51627878772918
0007,X4,B,NA,-6.187196191507951,-42.40379973026151,32.771701703694674
0007,X4,C,NA,-9.690555416150858,-59.53435332953546,40.17311015755723
0007,X5,0,NA,23.966674720536844,5.0827232781187774,42.18427079359227
0007,X5,1,NA,69.8573602652204,48.27407132306469,90.7030016228876
0008,Overall,NA,3,28.872537661738647,11.05754457002216,46.646560411724
0008,Overall,NA,4,29.893904703653103,7.481496242127172,51.71158065238821
0008,Overall,NA,NA,29.30694101914753,13.46309150239952,45.39383053531681
0008,X1,0,NA,60.81922741502905,38.207193266299925,82.87972398285547
0008,X1,1,NA,-4.109096924065113,-25.87095019686584,18.8816665871992
0008,X2,A,NA,26.821342514140667,1.8153000446091525,52.06482595297984
0008,X2,B,NA,23.76663078295786,-1.9319595915117276,49.40136047910589
0008,X2,C,NA,41.28710593411728,11.789378687001914,69.31782397458757
0008,X3,0,NA,15.421197033872032,-6.755038738548507,37.137091435913
0008,X3,1,NA,43.60193515508388,20.97315298518251,63.72613666148164
0008,X4,A,NA,31.163931548192863,13.767008462462911,48.88933903573851
0008,X4,B,NA,-25.149482583040367,-66.2209746171938,17.300881533061116
0008,X4,C,NA,140.5654667771979,84.68608623857952,193.67106843172587
0008,X5,0,NA,46.51805466967795,23.04849943600489,66.93444012397137
0008,X5,1,NA,19.283605445900942,-2.306602060835097,40.14491478000473
0009,Overall,NA,3,60.33830085681779,43.63908876137941,75.14100740461458
0009,Overall,NA,4,65.86806918295986,46.41640961621172,82.60041041414108
0009,Overall,NA,NA,63.09143551176891,48.78638110695641,76.73738358770738
0009,X1,0,NA,99.34445860418056,77.25854973676655,120.64643996963667
0009,X1,1,NA,35.61757311882661,16.244956921815138,52.71866014344395
0009,X2,A,NA,64.90751994048469,41.745914897366475,86.87161571757812
0009,X2,B,NA,46.40406496164985,21.988748008049043,67.50974832567282
0009,X2,C,NA,88.59964765996051,59.954049375997016,115.52325896946374
0009,X3,0,NA,33.970145893858216,9.075320406832615,53.75197849981605
0009,X3,1,NA,84.32802063424663,66.26275791799618,102.51192961080145
0009,X4,A,NA,78.70256787766385,62.19035429112721,94.7286683517857
0009,X4,B,NA,-19.62897428165644,-44.607719601707934,8.016428505664926
0009,X4,C,NA,70.37223783682333,20.158253685285956,123.60059958835085
0009,X5,0,NA,56.71122936482254,36.93878938466831,75.16504417978855
0009,X5,1,NA,66.0625966574143,46.162602371198005,85.09292808730152
0010,Overall,NA,3,8.194103476745738,-8.509936996258325,24.284609732788844
0010,Overall,NA,4,-40.862136431808835,-60.64340452905349,-21.623528376842764
0010,Overall,NA,NA,-14.987014466589072,-29.5405152687384,-1.743536002301216
0010,X1,0,NA,-43.22943291890317,-64.2759583680691,-23.665526219886424
0010,X1,1,NA,6.866727054434023,-11.880765265238868,24.31551516038109
0010,X2,A,NA,-30.41637508250176,-53.60302482208363,-8.99043024146711
0010,X2,B,NA,19.973156460201437,-3.518255094129117,42.95070523166796
0010,X2,C,NA,-27.005557782083255,-54.38377178481079,-0.5455341240819394
0010,X3,0,NA,-26.363770200985243,-49.081009664882345,-5.649934975436032
0010,X3,1,NA,-4.5049710874998254,-21.410945897352143,12.499182856527156
0010,X4,A,NA,-15.272233849936017,-32.03334855690706,0.40801375155226793
0010,X4,B,NA,-31.48514388884053,-71.03562497804786,3.845146842689431
0010,X4,C,NA,8.974556293312219,-44.869428167189184,63.062744926671826
0010,X5,0,NA,-22.53584184301127,-41.13103078157712,-3.951890874819604
0010,X5,1,NA,-6.066418069079134,-25.949419097900623,13.1050087502419
0011,Overall,NA,3,-19.352204304144152,-34.640418430188284,-3.081532933454916
0011,Overall,NA,4,-18.69399593533001,-37.10512124254214,-0.14142310131007463
0011,Overall,NA,NA,-18.93362497332123,-32.244122011471724,-5.5396693442689795
0011,X1,0,NA,0.2124245691530291,-19.66776612395205,20.006602629163385
0011,X1,1,NA,-37.091996598187734,-55.65179128784595,-19.471305527149475
0011,X2,A,NA,-44.05750194558607,-65.02932427776685,-22.83985698420014
0011,X2,B,NA,7.001016178296368,-15.171087106097552,28.01670005307524
0011,X2,C,NA,-4.217847979799387,-31.90492926923884,25.290447528324556
0011,X3,0,NA,-48.96285827780872,-70.83626388068868,-29.661142693861407
0011,X3,1,NA,12.537410603222495,-3.333266897613047,30.32892770437926
0011,X4,A,NA,-16.103427277478374,-32.015781139101655,-2.197277769302268
0011,X4,B,NA,4.511832117802555,-30.22291404302016,41.03612158711597
0011,X4,C,NA,-88.75520798996746,-127.80636891691964,-42.82183366657358
0011,X5,0,NA,-30.71193492924442,-48.700164055833945,-12.167908844216676
0011,X5,1,NA,-0.8266202641037239,-21.14924676657493,20.317125529889328
0012,Overall,NA,3,7.2793130578705245,-8.077081911071033,23.743559398909568
0012,Overall,NA,4,14.017432420233716,-4.250296108504443,31.224121599351324
0012,Overall,NA,NA,10.441993522638256,-2.0880611000076854,23.86190373627331
0012,X1,0,NA,-41.11962607858095,-59.1486223473294,-20.0036182550524
0012,X1,1,NA,52.66239878875837,34.1046059825571,72.62331198265
0012,X2,A,NA,0.5340581433749776,-17.052350491421443,19.86353189741788
0012,X2,B,NA,-1.4376736537535637,-24.031250750299076,19.459315639879037
0012,X2,C,NA,49.84645197367678,23.715755117909623,76.93211630061819
0012,X3,0,NA,-13.69024208320485,-32.928911754601344,6.399400719175773
0012,X3,1,NA,33.22198856201021,15.822765584207032,50.60975838227477
0012,X4,A,NA,7.49404753679346,-5.5262306784921265,22.132979229833612
0012,X4,B,NA,17.752399629654235,-22.62960778794063,56.89595668738201
0012,X4,C,NA,24.728095053063218,-27.699817907573262,72.52411102121134
0012,X5,0,NA,-14.105709722423851,-31.205211167631926,4.56720529293699
0012,X5,1,NA,40.039166356510975,21.228393544511945,57.32048518330652
0013,Overall,NA,3,-21.33862553506532,-40.1543546162371,-3.2577291863796347
0013,Overall,NA,4,-44.25667342393308,-69.19730019662161,-19.055513327428557
0013,Overall,NA,NA,-32.32464672494308,-49.162910228306856,-16.24738595520489
0013,X1,0,NA,-35.516828967867184,-57.00685753194459,-11.630896591043772
0013,X1,1,NA,-31.553813418848847,-58.14648354776584,-8.880885128211915
0013,X2,A,NA,-0.12232444296682844,-29.577020525926688,29.32542359120891
0013,X2,B,NA,-31.117209683581905,-58.38477774825921,-4.4604531118135355
0013,X2,C,NA,-72.07870433270415,-102.9072513513485,-39.64991235591643
0013,X3,0,NA,-14.125166717083118,-41.86036889012299,13.23560059958612
0013,X3,1,NA,-38.59540151207602,-57.63882494453998,-18.64790872578791
0013,X4,A,NA,-37.984007480059006,-57.71236804445323,-19.083414498768015
0013,X4,B,NA,-76.01949119017519,-114.11242955715696,-39.46573138648233
0013,X4,C,NA,90.62397002047658,45.00788564158785,135.69953692855177
0013,X5,0,NA,3.1817996261476083,-19.177730691347445,25.35477991203357
0013,X5,1,NA,-46.188778485669104,-70.68168152953972,-23.839121684238748
0014,Overall,NA,3,33.85536138522565,16.689852096537308,55.782689818643505
0014,Overall,NA,4,34.899126287337026,12.335499508384837,60.37941888525049
0014,Overall,NA,NA,34.250405754567794,18.5654010427548,51.19498334217836
0014,X1,0,NA,43.45622220084465,18.79548534365837,69.71911291469745
0014,X1,1,NA,23.938624192874613,3.6836005045139544,46.812746903927035
0014,X2,A,NA,44.877922644778096,19.84546650959473,72.85480805123422
0014,X2,B,NA,24.352419044353667,-2.9020652508428455,51.97666951926479
0014,X2,C,NA,37.62247875674916,-7.344322801399102,76.51418119300266
0014,X3,0,NA,12.340271192148691,-12.791946298879012,38.902889142502296
0014,X3,1,NA,46.927031386419344,26.471967543002037,68.96363959522036
0014,X4,A,NA,33.75193482184693,14.570208548833527,53.809075351956025
0014,X4,B,NA,52.452764843631144,11.1987124932363,91.98907525024468
0014,X4,C,NA,-39.10467505413078,-115.13593827791344,36.405631684026034
0014,X5,0,NA,18.551536698018825,-2.622393764381833,41.765253827596325
0014,X5,1,NA,71.60617726873647,49.66542601225309,93.47396392549264
0015,Overall,NA,3,-0.7757585322137857,-15.908574293665923,13.777938008531263
0015,Overall,NA,4,15.024120303266272,-4.158542353333878,35.4000841802614
0015,Overall,NA,NA,6.529916566288875,-6.6845014693110585,19.02450668073991
0015,X1,0,NA,-22.696733136765488,-41.745661401083616,-3.178260473680538
0015,X1,1,NA,30.74890244684923,10.876322123167824,52.0873454386746
0015,X2,A,NA,13.220314518630232,-11.344980029969063,34.52528694207909
0015,X2,B,NA,26.67638178868839,6.412439153364197,49.34586738302844
0015,X2,C,NA,-13.20588756456641,-42.7684424066651,16.228254886565665
0015,X3,0,NA,6.208638736830437,-16.370729699771186,30.576080251261573
0015,X3,1,NA,10.06905319545234,-8.244748288923422,27.14258827649897
0015,X4,A,NA,-13.031029779706785,-27.33928200289517,2.627940575853703
0015,X4,B,NA,131.82778156938514,98.91269936577471,164.15993918935908
0015,X4,C,NA,9.843695445423007,-27.525216321707624,47.3657442022232
0015,X5,0,NA,-16.104495533409647,-38.517791940369435,4.2713240104627275
0015,X5,1,NA,20.69360648206049,2.907286254022253,38.83591120147499
0016,Overall,NA,3,23.496994109223635,-0.27342258941344966,48.073082272561486
0016,Overall,NA,4,52.229243321872104,23.20671333288196,84.17286435403888
0016,Overall,NA,NA,37.21767626251017,15.785161986561208,59.626506634488216
0016,X1,0,NA,27.756691592704385,-3.369095867183333,63.27646132188759
0016,X1,1,NA,57.01570100863563,31.256041593784488,83.81253558632842
0016,X2,A,NA,55.82503372210505,22.611469607088267,87.5297434609021
0016,X2,B,NA,-4.436499993161533,-45.67398407725442,36.82350849308445
0016,X2,C,NA,76.99132514978203,40.52509202776112,117.5214435220672
0016,X3,0,NA,16.421387135033058,-23.657751407913334,57.99566234958788
0016,X3,1,NA,60.18809941845592,35.900361602889134,88.90700850357243
0016,X4,A,NA,45.08151604678539,19.189873723582764,73.54265616522413
0016,X4,B,NA,72.15022221247801,18.30297104302292,125.556523379214
0016,X4,C,NA,-80.33954133526657,-145.49762735597932,-11.017024099418563
0016,X5,0,NA,21.01373838252175,-14.784674916295124,58.7881231599064
0016,X5,1,NA,50.29558065328945,21.24770164283649,80.13657367345374
0017,Overall,NA,3,7.267784570651202,-10.231120337419274,23.161239899008347
0017,Overall,NA,4,40.93937390478209,19.520102233281985,63.75566045544402
0017,Overall,NA,NA,23.30059936607347,8.757485539105005,38.15086031890392
0017,X1,0,NA,-9.521927012173308,-31.455565973014348,12.50984512060334
0017,X1,1,NA,47.8799763187634,27.35023871458624,67.72152949726872
0017,X2,A,NA,33.09064825614189,9.06431197279784,56.277023176596714
0017,X2,B,NA,-3.0987747332226263,-25.42154702750664,21.27325520678231
0017,X2,C,NA,39.064195687427286,7.724961868043366,68.91692035067365
0017,X3,0,NA,30.87371746438208,9.142880071494687,53.055673729662615
0017,X3,1,NA,14.211250615116056,-6.036981642316142,34.73267717029588
0017,X4,A,NA,32.64952716172138,15.283751772582155,50.95362482041158
0017,X4,B,NA,14.257481955875846,-23.818905588056825,55.90938266498617
0017,X4,C,NA,-39.15640709326942,-88.66009563206802,6.977030337689811
0017,X5,0,NA,10.850363809605083,-7.570239043623438,30.128560268237894
0017,X5,1,NA,42.0772586621668,20.065799986422206,66.2733398026868
0018,Overall,NA,3,29.56058535418896,12.344016463878232,46.08416189173956
0018,Overall,NA,4,5.723170140453362,-15.5497144898875,29.510027987056315
0018,Overall,NA,NA,18.17549716182981,3.0666927721183797,35.11940169609913
0018,X1,0,NA,25.063169885986497,3.3163178482253386,46.17606025185708
0018,X1,1,NA,9.802028913451238,-12.273184397433166,33.765507392466475
0018,X2,A,NA,28.099419798867302,2.322437716417987,54.61213170605952
0018,X2,B,NA,18.950616147175083,-5.703004536293641,43.867046594703915
0018,X2,C,NA,0.4103813430555192,-31.33507015429057,35.725474238345456
0018,X3,0,NA,16.702622439326944,-9.55006705965056,43.25669525834304
0018,X3,1,NA,21.128081316714372,1.990132803861144,41.801713764711415
0018,X4,A,NA,22.92547697596342,5.160971372827177,42.72518669573387
0018,X4,B,NA,12.078150853654051,-26.553387003909613,54.509776987503926
0018,X4,C,NA,-39.31275809909437,-107.21340116158508,29.30180723453138
0018,X5,0,NA,26.150851269678753,7.170334872910885,46.046733735387534
0018,X5,1,NA,14.333998684197638,-6.461449059292974,38.113855228785354
0019,Overall,NA,3,-7.217865155353536,-28.81954321142551,14.511375245827114
0019,Overall,NA,4,-19.409170133772363,-47.98339552131985,4.659646616126281
0019,Overall,NA,NA,-13.267498577498884,-33.78260566368252,5.2094103115062005
0019,X1,0,NA,-25.054583025335376,-53.30052391450109,1.9903494682341645
0019,X1,1,NA,-4.392029558659374,-31.82778258208755,23.4273926010654
0019,X2,A,NA,-69.69628802260877,-101.89374251136,-37.853754582447266
0019,X2,B,NA,-0.8739384521511511,-33.79720456318931,32.25748627599382
0019,X2,C,NA,48.25964845938364,8.262852091454675,85.19173575806863
0019,X3,0,NA,-30.224555124782455,-59.242234752375765,-2.955265534079267
0019,X3,1,NA,6.498430716876214,-19.3746159088326,33.135369876218334
0019,X4,A,NA,-4.815077951909075,-28.776270579630076,18.746839258051793
0019,X4,B,NA,5.199156613684636,-44.116925830097486,54.37740741579258
0019,X4,C,NA,-179.13725621229202,-247.02427787506355,-119.63653113235269
0019,X5,0,NA,4.371660284990298,-23.37209856932442,31.886362600548985
0019,X5,1,NA,-36.35398919995623,-67.78562876874082,-11.917197915123545
0020,Overall,NA,3,-10.700306080103644,-25.10343381085193,3.351318489173998
0020,Overall,NA,4,-3.937216112266583,-21.960551200941357,13.5441518772442
0020,Overall,NA,NA,-7.437752810103063,-20.941015842015165,5.453256579647551
0020,X1,0,NA,-37.30677157608568,-55.37518261941039,-20.83264077581424
0020,X1,1,NA,24.182666947814653,4.836899874013085,42.72176706330732
0020,X2,A,NA,-32.703502749415236,-55.58773730820501,-11.535818503576364
0020,X2,B,NA,7.122740318242222,-14.355956636053437,26.678160175618697
0020,X2,C,NA,21.084141816278816,-4.315037615848034,46.31754502566204
0020,X3,0,NA,16.72835260144933,-5.246022782025214,37.61876107276931
0020,X3,1,NA,-25.053650014032712,-40.88382717625388,-8.338203576212756
0020,X4,A,NA,-7.842706272326154,-23.12006381681367,6.735728412117286
0020,X4,B,NA,-10.536140400354045,-45.24005768025147,25.96418530030884
0020,X4,C,NA,26.345380973899697,-8.7361143436666,65.7226247705699
0020,X5,0,NA,-16.936889575452142,-35.50357408860259,0.6052537441216188
0020,X5,1,NA,6.824335164639081,-12.055631240429442,23.391956788927956
0021,Overall,NA,3,37.448031141682634,10.741582659940732,65.51992075932496
0021,Overall,NA,4,61.18839179706356,27.220823006644295,94.45743038929184
0021,Overall,NA,NA,48.97255414481998,24.626807231657335,72.800990116605007
0021,X1,0,NA,48.981361523243095,11.40719584848148,89.14271530783861
0021,X1,1,NA,49.36971266060976,20.215913617030495,78.81237627356924
0021,X2,A,NA,44.190810871574115,13.379304890892044,75.81787812679538
0021,X2,B,NA,115.02397996700232,76.51794457909352,156.00803710731105
0021,X2,C,NA,-20.620345624928575,-82.84391696825577,47.76044671057896
0021,X3,0,NA,52.356285308854126,21.02522462911608,82.62035695298923
0021,X3,1,NA,38.03328788895016,5.241282215138057,72.9948667602525
0021,X4,A,NA,36.9449985305003,8.235658768286683,63.90226147909418
0021,X4,B,NA,62.490152833259515,-2.995125144975148,139.9580308068432
0021,X4,C,NA,168.96428547520725,118.96661910541542,220.5546771608018
0021,X5,0,NA,41.02236522330139,15.145881222526455,68.49372893587747
0021,X5,1,NA,44.02840179622939,5.325142138250726,89.40209006022434
0022,Overall,NA,3,-40.6575234959335,-63.73360403458841,-15.947471980534914
0022,Overall,NA,4,10.931052179583958,-16.554174950310582,38.852446397597376
0022,Overall,NA,NA,-16.115490836618903,-35.402247962069,3.906579264257708
0022,X1,0,NA,-16.307023024419095,-42.49179134650111,11.769576053224
0022,X1,1,NA,-17.641845011409032,-44.169589352398035,8.870640625881926
0022,X2,A,NA,-4.47916471213864,-34.36737935606256,26.020467069578793
0022,X2,B,NA,-2.3971243544741583,-29.861668590184888,28.096009506347357
0022,X2,C,NA,-51.96909295912496,-98.51822815443278,-5.008856544798974
0022,X3,0,NA,-41.282642300066414,-70.63347644745156,-10.672344323170536
0022,X3,1,NA,-17.510089972109597,-44.87392285887428,7.701834604651289
0022,X4,A,NA,-17.140984373678577,-38.936063954369466,7.006242226230633
0022,X4,B,NA,-22.394044594761223,-67.60456886866639,25.42644978210427
0022,X4,C,NA,-11.937151600636524,-94.97065201543651,80.96166296518295
0022,X5,0,NA,-42.241038561522146,-71.36388575131008,-11.391165488900183
0022,X5,1,NA,1.2642996215470248,-25.797824735062175,26.787452918040763
0023,Overall,NA,3,-13.70682708987539,-28.86634825174203,1.240393662819642
0023,Overall,NA,4,36.75466319480438,17.698849118611378,55.50603559996037
0023,Overall,NA,NA,10.147515968768118,-3.422065216783036,23.25775394381038
0023,X1,0,NA,9.589105723096113,-9.69492490027466,27.96661942909496
0023,X1,1,NA,10.197892716149,-9.074160376259483,28.239439177582696
0023,X2,A,NA,14.736587293102955,-7.644251922443615,35.34536453873678
0023,X2,B,NA,-8.919135663953796,-27.980651781345124,11.704074815637512
0023,X2,C,NA,29.815152174160065,-0.30270672670714305,59.4193056304266
0023,X3,0,NA,26.338877021433973,6.536069442398642,45.40659541293961
0023,X3,1,NA,-5.00042848418542,-23.465569840957613,11.703392876076132
0023,X4,A,NA,4.10214800444021,-9.94088493742456,20.0542407862981
0023,X4,B,NA,49.91073865265474,10.85963167555714,83.71535756752397
0023,X4,C,NA,-0.3903481054073268,-54.77488955724668,47.03590452910101
0023,X5,0,NA,45.9055880633681,29.288635201796566,63.04012420733808
0023,X5,1,NA,-27.106679642687993,-47.64736363650639,-8.790216354142352
0024,Overall,NA,3,14.703173120335975,-0.903083480563172,30.467817329852625
0024,Overall,NA,4,33.46627894525568,16.05933571011662,54.15510953648519
0024,Overall,NA,NA,23.42093817037994,10.643232756298374,38.193416884631006
0024,X1,0,NA,45.698198922185895,28.9771465518889,63.61203530211971
0024,X1,1,NA,-1.575754156284802,-22.885375796854554,18.900009725995147
0024,X2,A,NA,25.86369322745918,4.347945856929769,50.09909665602692
0024,X2,B,NA,27.52303697980102,6.219541318181456,49.76527919475983
0024,X2,C,NA,11.344785299715056,-17.334333128563756,40.40161471642459
0024,X3,0,NA,18.55092915185412,-0.703742489084803,39.483002457119085
0024,X3,1,NA,29.24657166758095,12.72218858085104,47.70323371109911
0024,X4,A,NA,7.373746980713008,-6.607784944535812,23.418285253813355
0024,X4,B,NA,94.74548847229568,59.906693200572676,128.4683994998577
0024,X4,C,NA,132.28797831017027,86.94256715659924,178.89846510751994
0024,X5,0,NA,6.279775723129376,-11.574884727662775,24.710247806112065
0024,X5,1,NA,40.02004460682036,20.745484387405824,60.17775569449016
0025,Overall,NA,3,25.394334624263536,6.184376924190055,45.26000160753041
0025,Overall,NA,4,1.022518043618561,-29.145050163230717,32.45045155570706
0025,Overall,NA,NA,13.737143311308728,-4.834683903960141,34.47543531219005
0025,X1,0,NA,-11.38015239017892,-38.40589373824566,16.728016562780404
0025,X1,1,NA,31.150809148553208,4.4362136197922055,59.49621904274373
0025,X2,A,NA,22.891025757116495,-7.913560824570318,53.60061768778533
0025,X2,B,NA,47.33952100705085,19.475197588955936,79.00259485448088
0025,X2,C,NA,-33.99339517641988,-78.11377068107083,13.749880597896322
0025,X3,0,NA,18.516080598714325,-7.586870604462398,47.64080256468138
0025,X3,1,NA,11.119186038835949,-15.904366757152047,37.852157153783615
0025,X4,A,NA,17.552542720388033,-2.891709524343291,43.33130847373167
0025,X4,B,NA,-57.05496570640389,-106.3318722590826,-0.2951306500734603
0025,X4,C,NA,99.35353486227837,44.096966311944755,157.37597916384172
0025,X5,0,NA,48.04327902601102,22.224556132343498,76.20816297269066
0025,X5,1,NA,-1.8432758463722507,-32.39109221346011,28.1506886441983
0026,Overall,NA,3,33.069644034437545,18.660466773932512,45.46939958764969
0026,Overall,NA,4,12.68990473185761,-4.429523523019764,28.78472259167892
0026,Overall,NA,NA,23.39639597380767,11.041395919513748,33.59263228288688
0026,X1,0,NA,-7.030786924576262,-25.330203770002512,10.147914119794876
0026,X1,1,NA,47.63349875810195,30.28562863540523,63.20539059607444
0026,X2,A,NA,35.621460243917625,16.439623228779176,53.5578964802965
